D 30 48 30
11, 21, 3, 191, 191, 191
13, 21, 3, 191, 191, 191
8, 22, 3, 191, 191, 191
9, 22, 3, 191, 191, 191
10, 22, 3, 191, 191, 191
11, 22, 3, 191, 191, 191
12, 22, 3, 191, 191, 191
12, 35, 28, 191, 191, 191
14, 22, 3, 191, 191, 191
15, 22, 3, 191, 191, 191
8, 23, 3, 191, 191, 191
11, 32, 28, 191, 191, 191
10, 23, 3, 191, 191, 191
11, 23, 3, 191, 191, 191
17, 31, 28, 191, 191, 191
15, 31, 28, 191, 191, 191
12, 31, 28, 191, 191, 191
15, 23, 3, 191, 191, 191
9, 24, 3, 191, 191, 191
10, 24, 3, 191, 191, 191
11, 24, 3, 191, 191, 191
12, 24, 3, 191, 191, 191
11, 31, 28, 191, 191, 191
19, 30, 28, 191, 191, 191
15, 24, 3, 191, 191, 191
13, 25, 3, 191, 191, 191
18, 30, 28, 191, 191, 191
15, 25, 3, 191, 191, 191
13, 26, 3, 191, 191, 191
17, 30, 28, 191, 191, 191
11, 30, 28, 191, 191, 191
16, 26, 3, 191, 191, 191
11, 27, 3, 191, 191, 191
12, 27, 3, 191, 191, 191
19, 29, 28, 191, 191, 191
18, 29, 28, 191, 191, 191
17, 29, 28, 191, 191, 191
11, 29, 28, 191, 191, 191
17, 27, 3, 191, 191, 191
21, 27, 3, 191, 191, 191
22, 27, 3, 191, 191, 191
11, 28, 3, 191, 191, 191
10, 29, 28, 191, 191, 191
17, 28, 28, 191, 191, 191
21, 26, 28, 191, 191, 191
20, 26, 28, 191, 191, 191
22, 25, 28, 191, 191, 191
21, 25, 28, 191, 191, 191
18, 28, 3, 191, 191, 191
21, 28, 3, 191, 191, 191
22, 28, 3, 191, 191, 191
23, 28, 3, 191, 191, 191
11, 29, 3, 191, 191, 191
12, 29, 3, 191, 191, 191
13, 29, 3, 191, 191, 191
14, 29, 3, 191, 191, 191
19, 25, 28, 191, 191, 191
22, 24, 28, 191, 191, 191
21, 24, 28, 191, 191, 191
18, 29, 3, 191, 191, 191
19, 29, 3, 191, 191, 191
20, 29, 3, 191, 191, 191
20, 24, 28, 191, 191, 191
22, 29, 3, 191, 191, 191
23, 29, 3, 191, 191, 191
12, 30, 3, 191, 191, 191
13, 30, 3, 191, 191, 191
15, 30, 3, 191, 191, 191
16, 30, 3, 191, 191, 191
17, 30, 3, 191, 191, 191
18, 30, 3, 191, 191, 191
20, 30, 3, 191, 191, 191
21, 30, 3, 191, 191, 191
15, 32, 3, 191, 191, 191
16, 32, 3, 191, 191, 191
17, 32, 3, 191, 191, 191
20, 32, 3, 191, 191, 191
11, 33, 3, 191, 191, 191
12, 33, 3, 191, 191, 191
15, 33, 3, 191, 191, 191
19, 24, 28, 191, 191, 191
17, 33, 3, 191, 191, 191
18, 33, 3, 191, 191, 191
19, 33, 3, 191, 191, 191
12, 24, 28, 191, 191, 191
21, 33, 3, 191, 191, 191
11, 34, 3, 191, 191, 191
12, 34, 3, 191, 191, 191
15, 34, 3, 191, 191, 191
21, 23, 28, 191, 191, 191
17, 34, 3, 191, 191, 191
19, 34, 3, 191, 191, 191
12, 23, 28, 191, 191, 191
21, 34, 3, 191, 191, 191
16, 35, 3, 191, 191, 191
20, 35, 3, 191, 191, 191
21, 35, 3, 191, 191, 191
21, 36, 3, 191, 191, 191
15, 37, 3, 191, 191, 191
16, 37, 3, 191, 191, 191
15, 38, 3, 191, 191, 191
16, 38, 3, 191, 191, 191
17, 38, 3, 191, 191, 191
16, 39, 3, 191, 191, 191
14, 14, 4, 191, 191, 191
15, 14, 4, 191, 191, 191
14, 15, 4, 191, 191, 191
15, 15, 4, 191, 191, 191
16, 15, 4, 191, 191, 191
14, 16, 4, 191, 191, 191
15, 16, 4, 191, 191, 191
16, 16, 4, 191, 191, 191
14, 17, 4, 191, 191, 191
15, 17, 4, 191, 191, 191
10, 20, 4, 191, 191, 191
8, 21, 4, 191, 191, 191
9, 21, 4, 191, 191, 191
12, 21, 28, 191, 191, 191
11, 21, 4, 191, 191, 191
8, 22, 4, 191, 191, 191
11, 21, 28, 191, 191, 191
16, 20, 28, 191, 191, 191
15, 20, 28, 191, 191, 191
12, 22, 4, 191, 191, 191
13, 22, 4, 191, 191, 191
14, 22, 4, 191, 191, 191
15, 22, 4, 191, 191, 191
8, 23, 4, 191, 191, 191
12, 20, 28, 191, 191, 191
10, 20, 28, 191, 191, 191
16, 19, 28, 191, 191, 191
15, 19, 28, 191, 191, 191
13, 19, 28, 191, 191, 191
12, 19, 28, 191, 191, 191
15, 23, 4, 191, 191, 191
9, 24, 4, 191, 191, 191
10, 24, 4, 191, 191, 191
11, 24, 4, 191, 191, 191
11, 19, 28, 191, 191, 191
10, 19, 28, 191, 191, 191
17, 18, 28, 191, 191, 191
15, 24, 4, 191, 191, 191
12, 25, 4, 191, 191, 191
15, 18, 28, 191, 191, 191
11, 18, 28, 191, 191, 191
15, 25, 4, 191, 191, 191
11, 26, 4, 191, 191, 191
12, 26, 4, 191, 191, 191
12, 37, 27, 191, 191, 191
11, 37, 27, 191, 191, 191
13, 36, 27, 191, 191, 191
16, 26, 4, 191, 191, 191
17, 26, 4, 191, 191, 191
11, 27, 4, 191, 191, 191
11, 36, 27, 191, 191, 191
13, 35, 27, 191, 191, 191
11, 35, 27, 191, 191, 191
12, 34, 27, 191, 191, 191
11, 34, 27, 191, 191, 191
21, 32, 27, 191, 191, 191
18, 27, 4, 191, 191, 191
21, 27, 4, 191, 191, 191
10, 28, 4, 191, 191, 191
19, 32, 27, 191, 191, 191
16, 32, 27, 191, 191, 191
15, 32, 27, 191, 191, 191
14, 32, 27, 191, 191, 191
12, 32, 27, 191, 191, 191
11, 32, 27, 191, 191, 191
10, 32, 27, 191, 191, 191
21, 31, 27, 191, 191, 191
19, 28, 4, 191, 191, 191
20, 28, 4, 191, 191, 191
19, 31, 27, 191, 191, 191
22, 28, 4, 191, 191, 191
11, 29, 4, 191, 191, 191
17, 31, 27, 191, 191, 191
13, 29, 4, 191, 191, 191
14, 29, 4, 191, 191, 191
16, 31, 27, 191, 191, 191
14, 31, 27, 191, 191, 191
12, 31, 27, 191, 191, 191
10, 31, 27, 191, 191, 191
19, 29, 4, 191, 191, 191
22, 30, 27, 191, 191, 191
21, 30, 27, 191, 191, 191
22, 29, 4, 191, 191, 191
11, 30, 4, 191, 191, 191
12, 30, 4, 191, 191, 191
15, 30, 4, 191, 191, 191
16, 30, 4, 191, 191, 191
17, 30, 4, 191, 191, 191
18, 30, 4, 191, 191, 191
20, 30, 4, 191, 191, 191
21, 30, 4, 191, 191, 191
7, 31, 4, 191, 191, 191
20, 31, 4, 191, 191, 191
21, 31, 4, 191, 191, 191
6, 32, 4, 191, 191, 191
7, 32, 4, 191, 191, 191
11, 32, 4, 191, 191, 191
12, 32, 4, 191, 191, 191
13, 32, 4, 191, 191, 191
15, 32, 4, 191, 191, 191
16, 32, 4, 191, 191, 191
17, 32, 4, 191, 191, 191
20, 32, 4, 191, 191, 191
21, 32, 4, 191, 191, 191
7, 33, 4, 191, 191, 191
11, 33, 4, 191, 191, 191
20, 30, 27, 191, 191, 191
13, 33, 4, 191, 191, 191
14, 33, 4, 191, 191, 191
15, 33, 4, 191, 191, 191
18, 30, 27, 191, 191, 191
16, 30, 27, 191, 191, 191
18, 33, 4, 191, 191, 191
19, 33, 4, 191, 191, 191
15, 30, 27, 191, 191, 191
21, 33, 4, 191, 191, 191
23, 33, 4, 191, 191, 191
11, 34, 4, 191, 191, 191
12, 34, 4, 191, 191, 191
13, 34, 4, 191, 191, 191
14, 34, 4, 191, 191, 191
16, 34, 4, 191, 191, 191
14, 30, 27, 191, 191, 191
18, 34, 4, 191, 191, 191
12, 30, 27, 191, 191, 191
10, 30, 27, 191, 191, 191
21, 34, 4, 191, 191, 191
16, 35, 4, 191, 191, 191
17, 35, 4, 191, 191, 191
18, 35, 4, 191, 191, 191
19, 35, 4, 191, 191, 191
22, 29, 27, 191, 191, 191
21, 35, 4, 191, 191, 191
15, 36, 4, 191, 191, 191
16, 36, 4, 191, 191, 191
18, 36, 4, 191, 191, 191
20, 36, 4, 191, 191, 191
14, 37, 4, 191, 191, 191
21, 29, 27, 191, 191, 191
20, 29, 27, 191, 191, 191
17, 37, 4, 191, 191, 191
18, 37, 4, 191, 191, 191
14, 38, 4, 191, 191, 191
19, 29, 27, 191, 191, 191
16, 29, 27, 191, 191, 191
15, 29, 27, 191, 191, 191
18, 38, 4, 191, 191, 191
15, 39, 4, 191, 191, 191
16, 39, 4, 191, 191, 191
17, 39, 4, 191, 191, 191
15, 40, 4, 191, 191, 191
14, 14, 5, 191, 191, 191
15, 14, 5, 191, 191, 191
13, 15, 5, 191, 191, 191
12, 29, 27, 191, 191, 191
11, 29, 27, 191, 191, 191
16, 15, 5, 191, 191, 191
17, 15, 5, 191, 191, 191
13, 16, 5, 191, 191, 191
22, 28, 27, 191, 191, 191
21, 28, 27, 191, 191, 191
18, 28, 27, 191, 191, 191
17, 16, 5, 191, 191, 191
18, 16, 5, 191, 191, 191
14, 17, 5, 191, 191, 191
15, 17, 5, 191, 191, 191
16, 17, 5, 191, 191, 191
17, 17, 5, 191, 191, 191
18, 17, 5, 191, 191, 191
17, 18, 5, 191, 191, 191
18, 18, 5, 191, 191, 191
11, 20, 5, 191, 191, 191
8, 21, 5, 191, 191, 191
9, 21, 5, 191, 191, 191
10, 21, 5, 191, 191, 191
17, 28, 27, 191, 191, 191
12, 21, 5, 191, 191, 191
8, 22, 5, 191, 191, 191
21, 27, 27, 191, 191, 191
20, 27, 27, 191, 191, 191
19, 27, 27, 191, 191, 191
8, 27, 27, 191, 191, 191
13, 22, 5, 191, 191, 191
9, 23, 5, 191, 191, 191
22, 26, 27, 191, 191, 191
19, 26, 27, 191, 191, 191
9, 26, 27, 191, 191, 191
8, 26, 27, 191, 191, 191
14, 23, 5, 191, 191, 191
9, 24, 5, 191, 191, 191
10, 24, 5, 191, 191, 191
7, 26, 27, 191, 191, 191
22, 25, 27, 191, 191, 191
19, 25, 27, 191, 191, 191
8, 25, 27, 191, 191, 191
15, 24, 5, 191, 191, 191
11, 25, 5, 191, 191, 191
21, 24, 27, 191, 191, 191
20, 24, 27, 191, 191, 191
19, 24, 27, 191, 191, 191
15, 25, 5, 191, 191, 191
4, 26, 5, 191, 191, 191
5, 26, 5, 191, 191, 191
6, 26, 5, 191, 191, 191
11, 26, 5, 191, 191, 191
14, 24, 27, 191, 191, 191
13, 24, 27, 191, 191, 191
12, 24, 27, 191, 191, 191
11, 24, 27, 191, 191, 191
16, 26, 5, 191, 191, 191
4, 27, 5, 191, 191, 191
5, 27, 5, 191, 191, 191
6, 27, 5, 191, 191, 191
11, 27, 5, 191, 191, 191
21, 23, 27, 191, 191, 191
13, 23, 27, 191, 191, 191
14, 27, 5, 191, 191, 191
11, 23, 27, 191, 191, 191
12, 22, 27, 191, 191, 191
17, 27, 5, 191, 191, 191
20, 27, 5, 191, 191, 191
21, 27, 5, 191, 191, 191
4, 28, 5, 191, 191, 191
5, 28, 5, 191, 191, 191
11, 28, 5, 191, 191, 191
12, 21, 27, 191, 191, 191
11, 21, 27, 191, 191, 191
14, 28, 5, 191, 191, 191
15, 28, 5, 191, 191, 191
16, 20, 27, 191, 191, 191
15, 20, 27, 191, 191, 191
18, 28, 5, 191, 191, 191
19, 28, 5, 191, 191, 191
14, 20, 27, 191, 191, 191
13, 20, 27, 191, 191, 191
22, 28, 5, 191, 191, 191
23, 28, 5, 191, 191, 191
11, 29, 5, 191, 191, 191
12, 29, 5, 191, 191, 191
13, 29, 5, 191, 191, 191
14, 29, 5, 191, 191, 191
15, 29, 5, 191, 191, 191
10, 20, 27, 191, 191, 191
17, 19, 27, 191, 191, 191
14, 19, 27, 191, 191, 191
11, 19, 27, 191, 191, 191
10, 19, 27, 191, 191, 191
17, 18, 27, 191, 191, 191
22, 29, 5, 191, 191, 191
6, 30, 5, 191, 191, 191
7, 30, 5, 191, 191, 191
8, 30, 5, 191, 191, 191
11, 30, 5, 191, 191, 191
15, 30, 5, 191, 191, 191
16, 18, 27, 191, 191, 191
15, 18, 27, 191, 191, 191
18, 30, 5, 191, 191, 191
19, 30, 5, 191, 191, 191
13, 18, 27, 191, 191, 191
12, 18, 27, 191, 191, 191
22, 30, 5, 191, 191, 191
5, 31, 5, 191, 191, 191
6, 31, 5, 191, 191, 191
13, 40, 26, 191, 191, 191
8, 31, 5, 191, 191, 191
12, 31, 5, 191, 191, 191
13, 31, 5, 191, 191, 191
15, 31, 5, 191, 191, 191
16, 31, 5, 191, 191, 191
17, 31, 5, 191, 191, 191
20, 31, 5, 191, 191, 191
21, 31, 5, 191, 191, 191
5, 32, 5, 191, 191, 191
6, 32, 5, 191, 191, 191
12, 40, 26, 191, 191, 191
8, 32, 5, 191, 191, 191
9, 32, 5, 191, 191, 191
10, 32, 5, 191, 191, 191
11, 32, 5, 191, 191, 191
13, 39, 26, 191, 191, 191
12, 39, 26, 191, 191, 191
14, 32, 5, 191, 191, 191
13, 38, 26, 191, 191, 191
12, 38, 26, 191, 191, 191
14, 37, 26, 191, 191, 191
18, 32, 5, 191, 191, 191
19, 32, 5, 191, 191, 191
13, 37, 26, 191, 191, 191
11, 37, 26, 191, 191, 191
22, 32, 5, 191, 191, 191
5, 33, 5, 191, 191, 191
7, 33, 5, 191, 191, 191
8, 33, 5, 191, 191, 191
11, 33, 5, 191, 191, 191
10, 37, 26, 191, 191, 191
17, 36, 26, 191, 191, 191
16, 36, 26, 191, 191, 191
15, 36, 26, 191, 191, 191
14, 36, 26, 191, 191, 191
10, 36, 26, 191, 191, 191
9, 36, 26, 191, 191, 191
8, 36, 26, 191, 191, 191
17, 35, 26, 191, 191, 191
16, 35, 26, 191, 191, 191
22, 33, 5, 191, 191, 191
23, 33, 5, 191, 191, 191
5, 34, 5, 191, 191, 191
6, 34, 5, 191, 191, 191
7, 34, 5, 191, 191, 191
12, 34, 5, 191, 191, 191
13, 34, 5, 191, 191, 191
14, 34, 5, 191, 191, 191
15, 34, 5, 191, 191, 191
15, 35, 26, 191, 191, 191
14, 35, 26, 191, 191, 191
10, 35, 26, 191, 191, 191
9, 35, 26, 191, 191, 191
8, 35, 26, 191, 191, 191
17, 34, 26, 191, 191, 191
22, 34, 5, 191, 191, 191
23, 34, 5, 191, 191, 191
16, 35, 5, 191, 191, 191
16, 34, 26, 191, 191, 191
15, 34, 26, 191, 191, 191
13, 34, 26, 191, 191, 191
10, 34, 26, 191, 191, 191
9, 34, 26, 191, 191, 191
22, 35, 5, 191, 191, 191
14, 36, 5, 191, 191, 191
15, 36, 5, 191, 191, 191
8, 34, 26, 191, 191, 191
17, 36, 5, 191, 191, 191
12, 33, 26, 191, 191, 191
19, 36, 5, 191, 191, 191
20, 36, 5, 191, 191, 191
21, 36, 5, 191, 191, 191
22, 36, 5, 191, 191, 191
14, 37, 5, 191, 191, 191
11, 33, 26, 191, 191, 191
10, 33, 26, 191, 191, 191
9, 33, 26, 191, 191, 191
21, 32, 26, 191, 191, 191
19, 37, 5, 191, 191, 191
13, 38, 5, 191, 191, 191
20, 32, 26, 191, 191, 191
19, 32, 26, 191, 191, 191
18, 32, 26, 191, 191, 191
16, 32, 26, 191, 191, 191
18, 38, 5, 191, 191, 191
19, 38, 5, 191, 191, 191
13, 39, 5, 191, 191, 191
14, 39, 5, 191, 191, 191
15, 32, 26, 191, 191, 191
16, 39, 5, 191, 191, 191
17, 39, 5, 191, 191, 191
14, 40, 5, 191, 191, 191
15, 40, 5, 191, 191, 191
18, 41, 5, 191, 191, 191
14, 14, 6, 191, 191, 191
15, 14, 6, 191, 191, 191
16, 14, 6, 191, 191, 191
14, 15, 6, 191, 191, 191
14, 32, 26, 191, 191, 191
13, 32, 26, 191, 191, 191
17, 15, 6, 191, 191, 191
14, 16, 6, 191, 191, 191
10, 32, 26, 191, 191, 191
21, 31, 26, 191, 191, 191
20, 31, 26, 191, 191, 191
18, 16, 6, 191, 191, 191
14, 17, 6, 191, 191, 191
15, 17, 6, 191, 191, 191
18, 31, 26, 191, 191, 191
16, 31, 26, 191, 191, 191
18, 17, 6, 191, 191, 191
16, 18, 6, 191, 191, 191
13, 31, 26, 191, 191, 191
18, 18, 6, 191, 191, 191
16, 19, 6, 191, 191, 191
17, 19, 6, 191, 191, 191
10, 21, 6, 191, 191, 191
11, 21, 6, 191, 191, 191
9, 22, 6, 191, 191, 191
10, 22, 6, 191, 191, 191
10, 31, 26, 191, 191, 191
12, 22, 6, 191, 191, 191
13, 22, 6, 191, 191, 191
9, 23, 6, 191, 191, 191
10, 23, 6, 191, 191, 191
23, 30, 26, 191, 191, 191
22, 30, 26, 191, 191, 191
17, 30, 26, 191, 191, 191
14, 23, 6, 191, 191, 191
9, 24, 6, 191, 191, 191
10, 24, 6, 191, 191, 191
13, 30, 26, 191, 191, 191
9, 30, 26, 191, 191, 191
22, 29, 26, 191, 191, 191
14, 24, 6, 191, 191, 191
25, 24, 6, 191, 191, 191
11, 25, 6, 191, 191, 191
16, 29, 26, 191, 191, 191
15, 29, 26, 191, 191, 191
14, 25, 6, 191, 191, 191
24, 25, 6, 191, 191, 191
3, 26, 6, 191, 191, 191
4, 26, 6, 191, 191, 191
5, 26, 6, 191, 191, 191
6, 26, 6, 191, 191, 191
7, 26, 6, 191, 191, 191
10, 26, 6, 191, 191, 191
14, 29, 26, 191, 191, 191
12, 29, 26, 191, 191, 191
11, 29, 26, 191, 191, 191
14, 26, 6, 191, 191, 191
15, 26, 6, 191, 191, 191
17, 26, 6, 191, 191, 191
3, 27, 6, 191, 191, 191
10, 29, 26, 191, 191, 191
21, 28, 26, 191, 191, 191
6, 27, 6, 191, 191, 191
11, 27, 6, 191, 191, 191
20, 28, 26, 191, 191, 191
13, 27, 6, 191, 191, 191
15, 27, 6, 191, 191, 191
16, 27, 6, 191, 191, 191
17, 27, 6, 191, 191, 191
3, 28, 6, 191, 191, 191
19, 28, 26, 191, 191, 191
17, 28, 26, 191, 191, 191
6, 28, 6, 191, 191, 191
11, 28, 6, 191, 191, 191
12, 28, 6, 191, 191, 191
13, 28, 6, 191, 191, 191
16, 28, 6, 191, 191, 191
21, 27, 26, 191, 191, 191
18, 28, 6, 191, 191, 191
19, 28, 6, 191, 191, 191
20, 28, 6, 191, 191, 191
21, 28, 6, 191, 191, 191
22, 28, 6, 191, 191, 191
4, 29, 6, 191, 191, 191
5, 29, 6, 191, 191, 191
6, 29, 6, 191, 191, 191
7, 29, 6, 191, 191, 191
16, 29, 6, 191, 191, 191
18, 27, 26, 191, 191, 191
8, 27, 26, 191, 191, 191
7, 27, 26, 191, 191, 191
21, 26, 26, 191, 191, 191
19, 26, 26, 191, 191, 191
22, 29, 6, 191, 191, 191
6, 30, 6, 191, 191, 191
7, 30, 6, 191, 191, 191
15, 30, 6, 191, 191, 191
9, 26, 26, 191, 191, 191
7, 26, 26, 191, 191, 191
21, 25, 26, 191, 191, 191
18, 25, 26, 191, 191, 191
14, 25, 26, 191, 191, 191
21, 30, 6, 191, 191, 191
6, 31, 6, 191, 191, 191
10, 25, 26, 191, 191, 191
8, 31, 6, 191, 191, 191
12, 31, 6, 191, 191, 191
13, 31, 6, 191, 191, 191
16, 31, 6, 191, 191, 191
9, 25, 26, 191, 191, 191
18, 31, 6, 191, 191, 191
19, 31, 6, 191, 191, 191
7, 25, 26, 191, 191, 191
21, 24, 26, 191, 191, 191
22, 31, 6, 191, 191, 191
3, 32, 6, 191, 191, 191
4, 32, 6, 191, 191, 191
5, 32, 6, 191, 191, 191
20, 24, 26, 191, 191, 191
19, 24, 26, 191, 191, 191
8, 32, 6, 191, 191, 191
11, 32, 6, 191, 191, 191
18, 24, 26, 191, 191, 191
14, 24, 26, 191, 191, 191
14, 32, 6, 191, 191, 191
15, 32, 6, 191, 191, 191
13, 24, 26, 191, 191, 191
12, 24, 26, 191, 191, 191
11, 24, 26, 191, 191, 191
10, 24, 26, 191, 191, 191
8, 24, 26, 191, 191, 191
23, 32, 6, 191, 191, 191
3, 33, 6, 191, 191, 191
4, 33, 6, 191, 191, 191
15, 23, 26, 191, 191, 191
6, 33, 6, 191, 191, 191
7, 33, 6, 191, 191, 191
8, 33, 6, 191, 191, 191
11, 33, 6, 191, 191, 191
14, 23, 26, 191, 191, 191
10, 23, 26, 191, 191, 191
14, 22, 26, 191, 191, 191
13, 22, 26, 191, 191, 191
11, 22, 26, 191, 191, 191
10, 22, 26, 191, 191, 191
13, 21, 26, 191, 191, 191
11, 21, 26, 191, 191, 191
17, 20, 26, 191, 191, 191
16, 20, 26, 191, 191, 191
15, 20, 26, 191, 191, 191
14, 20, 26, 191, 191, 191
24, 33, 6, 191, 191, 191
4, 34, 6, 191, 191, 191
5, 34, 6, 191, 191, 191
6, 34, 6, 191, 191, 191
11, 34, 6, 191, 191, 191
12, 34, 6, 191, 191, 191
10, 20, 26, 191, 191, 191
17, 19, 26, 191, 191, 191
10, 19, 26, 191, 191, 191
17, 18, 26, 191, 191, 191
14, 18, 26, 191, 191, 191
13, 18, 26, 191, 191, 191
12, 18, 26, 191, 191, 191
11, 18, 26, 191, 191, 191
16, 17, 26, 191, 191, 191
15, 17, 26, 191, 191, 191
13, 41, 25, 191, 191, 191
24, 34, 6, 191, 191, 191
13, 35, 6, 191, 191, 191
14, 35, 6, 191, 191, 191
15, 35, 6, 191, 191, 191
12, 41, 25, 191, 191, 191
11, 41, 25, 191, 191, 191
14, 40, 25, 191, 191, 191
11, 40, 25, 191, 191, 191
10, 40, 25, 191, 191, 191
21, 35, 6, 191, 191, 191
22, 35, 6, 191, 191, 191
23, 35, 6, 191, 191, 191
13, 36, 6, 191, 191, 191
14, 39, 25, 191, 191, 191
11, 39, 25, 191, 191, 191
13, 38, 25, 191, 191, 191
11, 38, 25, 191, 191, 191
14, 37, 25, 191, 191, 191
10, 37, 25, 191, 191, 191
17, 36, 25, 191, 191, 191
21, 36, 6, 191, 191, 191
22, 36, 6, 191, 191, 191
13, 37, 6, 191, 191, 191
16, 36, 25, 191, 191, 191
15, 36, 25, 191, 191, 191
9, 36, 25, 191, 191, 191
8, 36, 25, 191, 191, 191
17, 35, 25, 191, 191, 191
8, 35, 25, 191, 191, 191
20, 37, 6, 191, 191, 191
10, 38, 6, 191, 191, 191
13, 38, 6, 191, 191, 191
17, 34, 25, 191, 191, 191
16, 34, 25, 191, 191, 191
14, 34, 25, 191, 191, 191
13, 34, 25, 191, 191, 191
8, 34, 25, 191, 191, 191
19, 38, 6, 191, 191, 191
9, 39, 6, 191, 191, 191
10, 39, 6, 191, 191, 191
11, 39, 6, 191, 191, 191
13, 39, 6, 191, 191, 191
14, 39, 6, 191, 191, 191
15, 39, 6, 191, 191, 191
16, 39, 6, 191, 191, 191
17, 39, 6, 191, 191, 191
18, 39, 6, 191, 191, 191
19, 39, 6, 191, 191, 191
10, 40, 6, 191, 191, 191
11, 40, 6, 191, 191, 191
17, 40, 6, 191, 191, 191
18, 40, 6, 191, 191, 191
10, 41, 6, 191, 191, 191
17, 41, 6, 191, 191, 191
18, 41, 6, 191, 191, 191
16, 42, 6, 191, 191, 191
17, 42, 6, 191, 191, 191
18, 42, 6, 191, 191, 191
15, 14, 7, 191, 191, 191
14, 15, 7, 191, 191, 191
15, 33, 25, 191, 191, 191
16, 15, 7, 191, 191, 191
15, 16, 7, 191, 191, 191
12, 33, 25, 191, 191, 191
17, 16, 7, 191, 191, 191
15, 17, 7, 191, 191, 191
9, 33, 25, 191, 191, 191
7, 33, 25, 191, 191, 191
18, 17, 7, 191, 191, 191
14, 18, 7, 191, 191, 191
16, 18, 7, 191, 191, 191
17, 18, 7, 191, 191, 191
16, 19, 7, 191, 191, 191
17, 19, 7, 191, 191, 191
16, 20, 7, 191, 191, 191
17, 20, 7, 191, 191, 191
18, 20, 7, 191, 191, 191
19, 20, 7, 191, 191, 191
16, 21, 7, 191, 191, 191
17, 21, 7, 191, 191, 191
18, 21, 7, 191, 191, 191
19, 21, 7, 191, 191, 191
11, 22, 7, 191, 191, 191
12, 22, 7, 191, 191, 191
13, 22, 7, 191, 191, 191
18, 22, 7, 191, 191, 191
19, 22, 7, 191, 191, 191
11, 23, 7, 191, 191, 191
21, 32, 25, 191, 191, 191
20, 32, 25, 191, 191, 191
14, 23, 7, 191, 191, 191
23, 23, 7, 191, 191, 191
24, 23, 7, 191, 191, 191
25, 23, 7, 191, 191, 191
11, 24, 7, 191, 191, 191
19, 32, 25, 191, 191, 191
16, 32, 25, 191, 191, 191
14, 32, 25, 191, 191, 191
15, 24, 7, 191, 191, 191
16, 24, 7, 191, 191, 191
22, 24, 7, 191, 191, 191
23, 24, 7, 191, 191, 191
24, 24, 7, 191, 191, 191
25, 24, 7, 191, 191, 191
9, 25, 7, 191, 191, 191
10, 25, 7, 191, 191, 191
13, 32, 25, 191, 191, 191
10, 32, 25, 191, 191, 191
7, 32, 25, 191, 191, 191
14, 25, 7, 191, 191, 191
15, 25, 7, 191, 191, 191
22, 25, 7, 191, 191, 191
24, 25, 7, 191, 191, 191
25, 25, 7, 191, 191, 191
4, 26, 7, 191, 191, 191
5, 26, 7, 191, 191, 191
10, 26, 7, 191, 191, 191
22, 31, 25, 191, 191, 191
19, 31, 25, 191, 191, 191
13, 26, 7, 191, 191, 191
15, 26, 7, 191, 191, 191
3, 27, 7, 191, 191, 191
17, 31, 25, 191, 191, 191
